Train Score,Test Score
0.8433734939759037,0.7857142857142857
0.8373493975903614,0.8809523809523809
0.8132530120481928,0.9285714285714286
0.8674698795180723,0.7142857142857143
0.8795180722891566,0.7380952380952381
0.8132530120481928,0.9285714285714286
0.8373493975903614,0.8571428571428571
0.8614457831325302,0.6428571428571429
0.8433734939759037,0.8095238095238095
0.8433734939759037,0.8333333333333334
