Train Score,Test Score
0.9802197802197802,0.9649122807017544
0.9846153846153847,0.9824561403508771
0.9868131868131869,0.956140350877193
0.9824175824175824,0.9824561403508771
0.9824175824175824,0.9824561403508771
0.9802197802197802,0.9824561403508771
0.9846153846153847,0.9649122807017544
0.9868131868131869,0.9473684210526315
0.9846153846153847,0.9824561403508771
0.9802197802197802,0.9912280701754386
