Train Score,Test Score
0.9736263736263736,0.956140350877193
0.978021978021978,0.9824561403508771
0.9824175824175824,0.9649122807017544
0.9802197802197802,0.9649122807017544
0.978021978021978,0.9736842105263158
0.9802197802197802,0.9824561403508771
0.9824175824175824,0.956140350877193
0.9846153846153847,0.9649122807017544
0.9758241758241758,0.9824561403508771
0.9736263736263736,0.9736842105263158
