Train Score,Test Score
0.8710526315789474,0.8333333333333334
0.8894736842105263,0.7916666666666666
0.8868421052631579,0.8125
0.9078947368421053,0.71875
0.8789473684210526,0.8229166666666666
0.8789473684210526,0.7395833333333334
0.8868421052631579,0.7916666666666666
0.8921052631578947,0.7604166666666666
0.9078947368421053,0.7083333333333334
0.8578947368421053,0.8229166666666666
